age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
60,retired,divorced,tertiary,no,4,yes,no,cellular,26,may,400,3,358,2,failure,no
32,blue-collar,married,secondary,no,435,yes,no,cellular,17,apr,456,1,331,1,failure,no
55,admin.,divorced,secondary,no,0,yes,yes,cellular,7,oct,122,1,245,4,failure,no
34,admin.,single,secondary,no,303,no,no,cellular,4,jun,282,3,126,3,failure,yes
56,admin.,divorced,secondary,no,-429,no,yes,cellular,19,nov,120,2,119,4,failure,no
36,blue-collar,married,secondary,no,0,no,no,cellular,4,feb,235,1,244,1,failure,no
50,blue-collar,married,tertiary,no,1784,no,no,cellular,19,nov,1184,3,160,1,failure,no
33,management,married,tertiary,no,81,yes,no,cellular,22,may,104,1,186,1,failure,no
46,technician,married,secondary,no,363,yes,no,cellular,2,feb,346,1,180,3,failure,no
37,blue-collar,married,primary,no,2120,yes,no,cellular,15,may,655,3,175,4,failure,yes
46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,522,1,174,1,success,yes
43,blue-collar,married,secondary,no,597,yes,no,cellular,2,feb,87,1,263,1,failure,no
34,technician,married,secondary,no,4,yes,no,cellular,2,feb,105,2,263,1,failure,no
38,entrepreneur,married,tertiary,no,678,no,yes,cellular,18,nov,82,2,152,1,failure,no
43,services,married,secondary,no,2478,yes,no,cellular,28,jan,347,1,230,1,failure,no
30,services,single,secondary,no,438,yes,no,cellular,18,may,98,1,178,1,failure,no
36,entrepreneur,single,tertiary,no,658,yes,no,cellular,29,jan,99,1,227,3,failure,no
60,housemaid,married,primary,no,182,no,no,cellular,27,oct,83,2,76,3,failure,no
21,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99,2,success,no
28,management,single,secondary,no,967,yes,no,cellular,20,apr,174,1,334,1,failure,no
50,admin.,married,primary,no,458,yes,no,cellular,6,may,116,2,363,1,failure,no
56,entrepreneur,married,tertiary,no,16125,no,no,telephone,7,may,202,2,167,1,failure,no
34,blue-collar,married,secondary,no,7063,yes,no,cellular,13,may,309,1,350,9,failure,no
34,self-employed,married,tertiary,no,980,no,no,cellular,8,jul,243,1,348,3,failure,no
41,blue-collar,married,primary,no,6596,yes,no,cellular,7,may,192,1,168,1,failure,no
49,admin.,single,tertiary,no,228,yes,no,cellular,2,jun,407,1,92,1,success,yes
54,self-employed,married,primary,no,277,yes,no,cellular,19,nov,300,5,170,3,failure,no
30,admin.,single,secondary,no,382,yes,no,cellular,19,nov,369,1,191,1,failure,no
27,management,married,tertiary,no,1531,yes,no,cellular,15,may,187,1,367,4,failure,no
45,admin.,married,tertiary,no,2552,no,no,cellular,1,jun,69,1,293,7,failure,yes
38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,4,jun,81,2,391,3,failure,yes
33,technician,single,tertiary,no,849,yes,no,cellular,15,may,128,2,291,5,failure,no
50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,yes
54,services,divorced,secondary,no,0,no,no,cellular,1,jun,174,1,81,2,success,yes
36,technician,married,tertiary,no,341,no,no,cellular,12,feb,419,2,183,1,success,yes
40,blue-collar,single,secondary,no,169,yes,no,cellular,20,apr,214,1,346,1,failure,no
21,student,single,secondary,no,2488,no,no,telephone,12,jan,661,2,92,1,success,yes
29,unemployed,single,tertiary,no,497,yes,no,cellular,18,may,642,3,298,6,success,yes
38,entrepreneur,married,tertiary,no,1649,no,yes,cellular,6,sep,218,2,432,3,success,no
34,services,married,secondary,no,7,yes,no,cellular,12,may,377,1,357,1,failure,no
43,management,married,tertiary,no,1336,yes,yes,cellular,27,may,82,2,309,1,failure,no
27,management,single,tertiary,no,377,no,no,cellular,21,aug,171,3,91,1,failure,no
37,blue-collar,single,tertiary,no,3649,yes,no,cellular,15,apr,623,2,146,4,failure,no
51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,12,apr,119,1,181,2,success,no
51,management,single,tertiary,no,297,yes,no,cellular,15,may,415,4,375,1,failure,yes
28,student,single,secondary,no,1925,no,no,cellular,25,nov,487,1,97,2,failure,yes
31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,577,6,182,2,success,yes
30,management,single,tertiary,no,985,yes,no,cellular,25,oct,304,1,94,2,success,yes
43,management,divorced,tertiary,no,20,no,no,cellular,6,apr,590,2,255,2,failure,no
45,technician,single,tertiary,no,302,yes,no,cellular,21,nov,22,2,154,4,failure,no
27,unemployed,single,tertiary,no,77,no,no,cellular,12,jul,305,4,77,1,success,no
33,technician,married,secondary,no,1234,no,no,cellular,19,nov,109,1,10,1,failure,no
30,management,single,tertiary,no,697,no,no,cellular,29,oct,215,3,80,5,success,yes
32,technician,married,tertiary,no,4654,yes,yes,cellular,20,nov,276,1,128,2,failure,yes
55,services,divorced,secondary,no,0,no,no,cellular,27,sep,262,6,193,4,success,yes
43,services,divorced,secondary,no,372,yes,yes,cellular,4,feb,618,2,274,2,failure,no
66,retired,married,secondary,no,3409,no,no,cellular,19,oct,133,3,160,3,failure,no
59,entrepreneur,married,tertiary,no,146,yes,no,cellular,12,may,97,3,365,6,failure,no
48,admin.,married,primary,no,3,yes,no,cellular,3,feb,69,1,252,4,failure,no
37,technician,divorced,tertiary,no,1174,yes,no,cellular,7,apr,436,1,140,2,failure,no
27,technician,single,tertiary,no,1075,no,no,cellular,2,sep,529,2,184,1,success,yes
32,entrepreneur,married,secondary,no,390,no,no,cellular,6,sep,440,1,280,1,failure,yes
43,entrepreneur,single,primary,no,103,yes,no,cellular,18,nov,53,1,183,5,failure,no
32,management,single,tertiary,no,12607,no,no,cellular,14,aug,203,5,84,1,failure,no
41,blue-collar,married,secondary,no,211,yes,no,telephone,8,may,546,3,368,4,failure,no
32,admin.,single,secondary,no,98,yes,no,cellular,5,may,360,1,365,2,failure,no
31,admin.,single,secondary,no,8626,no,no,cellular,25,may,159,1,111,1,failure,no
47,services,married,secondary,no,1474,yes,no,cellular,15,may,77,1,368,3,failure,no
32,management,married,tertiary,no,937,no,no,cellular,28,aug,90,1,94,2,failure,no
50,admin.,divorced,secondary,no,797,yes,no,telephone,21,nov,205,3,119,8,failure,no
36,admin.,single,tertiary,no,980,no,no,cellular,1,feb,343,2,95,2,failure,no
29,management,single,tertiary,no,572,yes,no,telephone,8,may,72,6,181,1,success,no
24,student,single,secondary,no,23878,no,no,cellular,26,may,133,1,97,1,success,yes
31,services,single,secondary,no,181,no,no,cellular,12,aug,182,1,104,1,success,yes
26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,yes
41,blue-collar,divorced,primary,no,548,yes,yes,cellular,4,feb,149,1,250,1,failure,no
29,blue-collar,married,secondary,no,339,yes,no,cellular,15,may,63,3,354,2,failure,no
37,unemployed,married,tertiary,no,7620,no,no,telephone,31,aug,164,3,98,3,failure,no
49,blue-collar,married,secondary,no,1230,yes,yes,cellular,15,may,167,2,373,3,failure,no
35,services,divorced,secondary,no,78,yes,no,telephone,13,may,630,3,371,3,failure,no
79,retired,married,secondary,no,723,no,no,telephone,9,sep,276,1,79,3,failure,yes
41,services,married,secondary,no,6687,yes,no,cellular,21,nov,41,2,123,3,failure,no
40,admin.,single,secondary,no,877,yes,no,cellular,21,nov,12,3,177,6,failure,no
59,unemployed,married,secondary,no,4497,yes,no,cellular,4,feb,213,1,251,1,failure,no
39,management,married,tertiary,no,246,yes,no,cellular,25,may,217,1,306,8,failure,no
33,management,single,tertiary,no,7419,yes,no,cellular,15,may,21,8,331,29,failure,no
35,blue-collar,married,secondary,no,247,yes,yes,cellular,13,may,114,1,352,5,failure,no
45,blue-collar,married,secondary,no,96,yes,no,cellular,13,apr,348,3,256,2,failure,yes
34,blue-collar,single,secondary,no,381,yes,no,cellular,29,jan,83,1,262,1,failure,no
29,self-employed,single,tertiary,no,270,yes,no,cellular,14,jan,110,7,252,4,failure,no
45,technician,married,secondary,no,1415,yes,no,cellular,17,nov,483,1,116,1,failure,no
37,technician,married,secondary,no,1016,yes,yes,cellular,20,nov,195,3,8,1,failure,no
36,services,single,secondary,no,774,yes,no,cellular,3,feb,231,2,259,1,failure,no
30,blue-collar,married,secondary,no,5903,yes,no,cellular,6,may,231,1,363,1,failure,no
32,services,married,secondary,no,-489,yes,yes,cellular,18,may,93,1,180,3,failure,no
36,admin.,single,tertiary,no,994,no,no,cellular,6,may,211,1,90,6,success,yes
39,blue-collar,married,primary,no,476,yes,no,cellular,12,may,212,1,349,4,failure,no
55,management,married,primary,no,1691,yes,no,cellular,13,may,358,2,174,1,failure,no
38,blue-collar,married,primary,no,3289,no,no,cellular,20,nov,340,2,164,2,failure,no
31,technician,single,secondary,no,2544,no,no,cellular,12,jan,229,1,279,2,success,yes
46,technician,married,secondary,no,68,yes,yes,cellular,18,nov,111,2,155,3,failure,no
40,services,single,secondary,no,326,yes,no,cellular,18,nov,124,1,175,1,failure,no
35,blue-collar,divorced,secondary,no,-566,yes,no,cellular,14,may,151,2,353,2,failure,no
46,management,single,tertiary,no,46,no,yes,cellular,17,nov,80,1,152,1,failure,no
69,retired,married,tertiary,no,473,no,no,cellular,21,oct,110,1,106,2,failure,no
43,technician,married,secondary,no,422,yes,no,cellular,12,may,181,2,300,1,failure,no
57,admin.,married,secondary,no,1504,yes,no,cellular,29,jan,52,1,245,2,failure,no
31,management,married,tertiary,no,199,yes,yes,cellular,11,aug,127,2,461,4,success,no
33,admin.,married,secondary,no,2711,no,no,cellular,20,nov,184,1,104,1,failure,no
39,technician,married,secondary,no,0,yes,no,cellular,23,oct,622,1,184,1,success,no
33,blue-collar,married,secondary,no,1,yes,no,cellular,15,may,67,4,178,3,failure,no
34,admin.,divorced,secondary,no,140,yes,no,cellular,8,may,81,2,365,1,failure,no
60,housemaid,married,primary,no,182,no,no,cellular,26,apr,166,5,181,5,failure,no
60,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,yes
53,entrepreneur,married,tertiary,no,54,yes,yes,cellular,6,may,123,1,169,1,failure,no
58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,success,no
54,self-employed,married,secondary,no,534,yes,no,cellular,2,feb,165,1,188,4,failure,no
54,unemployed,divorced,secondary,no,1664,no,no,cellular,15,sep,106,1,105,3,success,yes
31,blue-collar,married,secondary,no,1664,yes,no,cellular,7,may,603,2,17,2,failure,no
45,technician,married,secondary,no,2981,yes,yes,cellular,29,mar,88,3,311,3,failure,no
33,blue-collar,divorced,secondary,no,880,yes,yes,cellular,29,jan,263,3,239,1,failure,no
60,retired,married,primary,no,174,yes,yes,cellular,2,feb,157,2,252,1,failure,no
56,services,divorced,secondary,no,72,yes,yes,cellular,7,may,263,1,357,4,failure,no
34,technician,married,secondary,no,806,no,no,cellular,19,jul,253,3,458,1,success,yes
31,technician,married,tertiary,no,-256,yes,no,cellular,15,may,272,1,365,5,failure,no
33,services,married,tertiary,no,546,yes,yes,cellular,3,feb,54,2,270,1,failure,no
26,blue-collar,single,secondary,no,0,yes,no,cellular,28,jan,148,2,258,2,failure,no
45,housemaid,married,tertiary,no,40,yes,no,cellular,3,sep,81,1,213,1,failure,no
33,blue-collar,married,secondary,no,478,yes,no,cellular,7,may,349,1,338,1,failure,no
34,technician,married,secondary,no,1012,yes,yes,cellular,9,apr,353,2,163,1,success,no
31,blue-collar,married,secondary,no,658,yes,yes,cellular,17,apr,268,1,270,1,failure,no
33,management,divorced,tertiary,no,312,yes,yes,cellular,13,may,23,1,359,3,failure,no
54,unemployed,married,secondary,no,1561,no,no,cellular,25,may,352,3,186,2,failure,yes
57,admin.,married,secondary,no,169,no,no,cellular,30,apr,319,1,86,1,success,no
24,student,single,tertiary,no,235,no,no,cellular,9,feb,98,1,92,1,success,yes
44,management,married,tertiary,no,1791,no,no,telephone,12,aug,201,1,182,2,success,yes
32,management,single,tertiary,no,3289,no,no,cellular,8,oct,375,2,179,2,failure,no
51,admin.,single,secondary,no,3132,no,no,telephone,5,nov,449,1,176,1,failure,no
36,blue-collar,married,secondary,no,1797,yes,yes,cellular,17,nov,166,1,181,2,failure,no
33,admin.,married,secondary,no,51,yes,yes,cellular,25,oct,253,1,284,3,success,yes
56,retired,married,primary,no,9367,no,no,cellular,13,aug,320,2,101,2,success,yes
45,blue-collar,married,primary,no,487,yes,no,cellular,29,jan,117,1,163,4,failure,no
53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,nov,241,1,92,1,success,yes
52,management,married,tertiary,no,583,no,no,cellular,18,aug,61,1,84,1,failure,no
54,housemaid,married,secondary,no,1182,yes,no,cellular,6,may,118,2,241,2,failure,no
62,management,married,tertiary,no,0,yes,yes,cellular,4,jun,106,1,64,3,failure,no
45,management,single,tertiary,no,2067,yes,no,cellular,13,aug,393,2,462,1,success,yes
34,blue-collar,married,secondary,no,529,yes,no,cellular,14,may,325,1,351,3,failure,no
54,management,divorced,tertiary,no,380,no,yes,cellular,10,dec,501,1,188,2,success,no
29,services,married,secondary,no,1135,yes,no,cellular,26,may,407,2,98,1,success,no
33,technician,married,secondary,no,1026,no,no,cellular,4,aug,87,1,1,5,failure,no
47,management,married,tertiary,no,3663,no,no,cellular,29,oct,424,2,213,3,success,yes
34,admin.,married,secondary,no,2374,yes,no,cellular,9,feb,243,2,92,3,success,yes
56,technician,divorced,secondary,no,689,yes,no,cellular,17,nov,110,1,103,4,failure,no
58,management,married,tertiary,no,0,yes,yes,cellular,6,may,293,1,351,2,failure,no
33,management,single,tertiary,no,215,yes,no,cellular,13,apr,1058,1,17,1,failure,no
33,self-employed,married,tertiary,no,210,yes,no,cellular,5,may,84,1,167,1,failure,no
38,blue-collar,married,primary,no,689,yes,no,cellular,6,may,585,2,296,2,failure,no
31,management,single,tertiary,no,3384,no,no,cellular,22,mar,247,3,187,3,success,yes
31,services,single,secondary,no,1599,no,no,cellular,30,apr,226,1,78,2,success,no
43,self-employed,married,secondary,no,634,yes,no,cellular,17,nov,65,1,131,1,failure,no
60,management,married,tertiary,no,315,no,no,cellular,1,sep,840,1,183,3,success,yes
38,admin.,married,secondary,no,0,yes,no,cellular,8,jun,187,1,181,2,success,yes
37,self-employed,single,primary,no,235,yes,no,cellular,17,apr,191,4,323,9,failure,no
34,technician,married,secondary,no,133,no,no,cellular,15,nov,401,2,187,5,success,yes
26,management,single,tertiary,no,828,yes,no,cellular,17,aug,156,1,199,1,failure,yes
52,entrepreneur,single,tertiary,no,3469,yes,no,cellular,16,apr,583,1,147,1,success,yes
40,unemployed,married,secondary,no,270,yes,no,cellular,14,may,255,2,345,1,failure,no
35,admin.,married,secondary,no,147,yes,yes,cellular,29,jan,41,1,184,7,failure,no
45,management,divorced,tertiary,no,2096,no,no,cellular,21,nov,127,1,100,2,failure,no
86,retired,married,primary,no,1255,no,no,telephone,14,jul,247,1,180,3,success,yes
48,services,married,secondary,no,2597,yes,no,cellular,6,may,182,2,355,1,failure,no
35,self-employed,married,tertiary,no,1178,yes,yes,cellular,15,apr,220,2,183,5,failure,no
53,blue-collar,single,primary,no,354,yes,no,cellular,29,jan,133,1,226,2,failure,no
33,self-employed,single,tertiary,no,562,yes,yes,cellular,6,apr,196,1,363,1,failure,yes
28,student,single,tertiary,no,5741,no,no,cellular,10,sep,1042,5,200,3,failure,yes
44,blue-collar,married,primary,no,953,yes,no,cellular,11,may,772,2,357,1,failure,no
53,management,married,tertiary,no,261,yes,no,telephone,14,may,154,2,336,2,failure,no
32,services,divorced,secondary,no,5267,yes,no,cellular,21,nov,183,1,168,2,failure,no
41,management,married,tertiary,no,27696,no,no,cellular,12,feb,138,2,184,3,success,yes
60,admin.,married,secondary,no,106,no,no,cellular,21,aug,216,3,91,1,success,yes
53,management,married,tertiary,no,1624,no,no,cellular,11,nov,166,3,97,7,success,yes
60,admin.,divorced,secondary,no,-41,yes,yes,cellular,6,feb,1658,1,262,1,failure,yes
62,blue-collar,married,secondary,no,272,no,no,cellular,11,aug,146,1,286,2,failure,yes
25,services,single,secondary,no,199,no,no,cellular,16,nov,173,1,92,5,failure,no
31,management,single,tertiary,no,9629,no,no,cellular,7,oct,180,2,96,2,failure,no
37,technician,married,secondary,no,83,yes,no,cellular,6,may,68,1,363,1,failure,no
31,admin.,single,tertiary,no,4129,no,no,cellular,2,mar,105,1,182,1,failure,no
46,management,divorced,secondary,no,145,yes,no,cellular,20,apr,113,2,270,5,failure,no
51,management,married,tertiary,no,2635,no,no,cellular,1,sep,181,1,98,2,failure,yes
34,blue-collar,married,secondary,no,-271,yes,yes,cellular,2,feb,90,1,252,2,failure,no
32,services,single,secondary,no,2251,yes,yes,cellular,18,nov,131,1,124,1,failure,no
51,technician,married,tertiary,no,0,no,no,cellular,7,may,662,2,66,2,success,yes
45,services,married,secondary,no,1550,yes,no,cellular,18,nov,143,2,166,6,failure,no
54,entrepreneur,married,secondary,no,0,yes,no,cellular,5,may,387,2,287,1,failure,no
38,management,married,tertiary,no,413,no,no,cellular,13,oct,252,2,183,3,success,yes
40,blue-collar,single,secondary,no,82,yes,no,cellular,13,may,135,6,370,5,failure,no
37,technician,married,tertiary,no,4596,yes,no,cellular,6,aug,323,1,91,6,failure,no
31,management,single,tertiary,no,307,no,no,cellular,8,jul,361,1,229,2,failure,yes
37,technician,married,secondary,no,0,yes,no,cellular,18,nov,173,1,179,6,failure,no
35,technician,married,secondary,no,0,yes,no,cellular,9,nov,524,1,96,5,success,yes
26,technician,single,secondary,no,1231,yes,no,cellular,4,sep,230,1,93,7,success,yes
39,entrepreneur,married,secondary,no,680,yes,no,cellular,15,may,135,1,361,2,failure,no
45,entrepreneur,married,tertiary,no,3689,yes,no,cellular,19,nov,517,2,187,3,failure,no
27,entrepreneur,married,tertiary,no,79,yes,yes,cellular,13,may,201,1,369,3,failure,no
50,technician,divorced,secondary,no,-403,no,yes,cellular,17,nov,130,2,119,2,failure,no
27,services,married,secondary,no,54,yes,no,cellular,18,may,97,1,370,1,failure,no
59,management,married,tertiary,no,4606,no,no,telephone,1,sep,194,2,189,2,failure,no
44,blue-collar,married,primary,no,4581,yes,no,cellular,15,apr,520,3,146,2,failure,no
44,technician,married,secondary,no,78,yes,no,cellular,7,may,122,1,357,1,failure,no
34,blue-collar,single,secondary,yes,-60,no,no,cellular,3,apr,84,1,332,1,failure,no
54,blue-collar,divorced,primary,no,2656,yes,no,cellular,15,apr,1187,2,320,2,success,no
61,retired,married,secondary,no,1058,no,no,cellular,27,oct,277,1,92,5,success,no
58,technician,married,secondary,no,7554,no,no,telephone,9,feb,167,1,469,1,success,no
46,management,married,tertiary,no,7485,no,no,cellular,23,sep,145,1,779,2,failure,no
48,blue-collar,married,primary,no,1092,no,yes,cellular,18,nov,79,1,172,8,failure,no
